city,country,datetime,local_time,timezone,xco2,latitude,longitude
Athens,Greece,6/6/2020 10:50,6/6/2020 13:50,EEST,413.19208,37.70258,23.963974
Athens,Greece,6/6/2020 10:50,6/6/2020 13:50,EEST,413.88266,37.70342,23.997711
Athens,Greece,6/6/2020 10:50,6/6/2020 13:50,EEST,414.67136,37.832905,23.855017
Athens,Greece,6/6/2020 10:50,6/6/2020 13:50,EEST,414.15704,37.82969,23.897669
Athens,Greece,6/6/2020 10:50,6/6/2020 13:50,EEST,414.89807,37.703392,23.492554
Athens,Greece,6/6/2020 10:50,6/6/2020 13:50,EEST,414.12433,37.739346,23.506596
Athens,Greece,6/6/2020 10:51,6/6/2020 13:51,EEST,414.64746,37.937912,23.712883
Athens,Greece,6/6/2020 10:51,6/6/2020 13:51,EEST,414.00385,37.972916,23.728771
Athens,Greece,6/6/2020 10:51,6/6/2020 13:51,EEST,414.27792,38.18595,24.035847
Athens,Greece,6/6/2020 10:51,6/6/2020 13:51,EEST,414.23386,37.903008,23.446068
Athens,Greece,6/6/2020 10:51,6/6/2020 13:51,EEST,413.73584,37.916252,23.504934
Athens,Greece,6/6/2020 10:51,6/6/2020 13:51,EEST,414.5499,37.95791,23.60826
Athens,Greece,6/6/2020 10:51,6/6/2020 13:51,EEST,414.47073,37.97132,23.664297
Athens,Greece,6/6/2020 10:51,6/6/2020 13:51,EEST,414.41653,38.14923,24.048033
Athens,Greece,6/6/2020 10:51,6/6/2020 13:51,EEST,414.41925,38.0716,23.5066
Athens,Greece,6/10/2020 9:15,6/10/2020 12:15,EEST,415.497,37.688534,23.959028
Athens,Greece,6/10/2020 9:15,6/10/2020 12:15,EEST,414.86453,37.705357,24.00414
Athens,Greece,6/10/2020 9:15,6/10/2020 12:15,EEST,415.59906,37.729755,24.04542
Athens,Greece,6/10/2020 9:16,6/10/2020 12:16,EEST,415.6011,37.81068,23.796476
Athens,Greece,6/10/2020 9:16,6/10/2020 12:16,EEST,414.5893,37.830036,23.84831
Athens,Greece,6/10/2020 9:16,6/10/2020 12:16,EEST,414.69464,37.818954,23.917534
Athens,Greece,6/10/2020 9:16,6/10/2020 12:16,EEST,414.31802,37.85717,23.981316
Athens,Greece,6/10/2020 9:16,6/10/2020 12:16,EEST,414.90027,37.887573,24.020641
Athens,Greece,6/10/2020 9:16,6/10/2020 12:16,EEST,416.33188,37.62505,23.39892
Athens,Greece,6/10/2020 9:16,6/10/2020 12:16,EEST,416.56296,37.698586,23.35959
Athens,Greece,6/10/2020 9:16,6/10/2020 12:16,EEST,415.0578,37.72422,23.490986
Athens,Greece,6/10/2020 9:16,6/10/2020 12:16,EEST,415.63275,37.75595,23.530472
Athens,Greece,6/10/2020 9:16,6/10/2020 12:16,EEST,415.4266,37.871117,23.770908
Athens,Greece,6/10/2020 9:16,6/10/2020 12:16,EEST,414.69864,37.913177,23.798698
Athens,Greece,6/10/2020 9:16,6/10/2020 12:16,EEST,414.35107,37.94638,23.871445
Athens,Greece,6/10/2020 9:16,6/10/2020 12:16,EEST,414.52496,37.990974,23.925287
Athens,Greece,6/10/2020 9:16,6/10/2020 12:16,EEST,414.73822,38.03752,23.961378
Athens,Greece,6/10/2020 9:16,6/10/2020 12:16,EEST,415.32452,38.08339,23.978199
Athens,Greece,6/10/2020 9:16,6/10/2020 12:16,EEST,415.63922,37.909035,23.449875
Athens,Greece,6/10/2020 9:16,6/10/2020 12:16,EEST,414.81702,37.92711,23.513193
Athens,Greece,6/10/2020 9:16,6/10/2020 12:16,EEST,414.91257,37.96535,23.64138
Athens,Greece,6/10/2020 9:16,6/10/2020 12:16,EEST,415.0278,37.992203,23.6863
Athens,Greece,6/10/2020 9:16,6/10/2020 12:16,EEST,414.94525,38.033657,23.733635
Athens,Greece,6/10/2020 9:16,6/10/2020 12:16,EEST,414.8863,38.073406,23.787867
Athens,Greece,6/10/2020 9:16,6/10/2020 12:16,EEST,414.84198,38.11439,23.858122
Athens,Greece,6/10/2020 9:16,6/10/2020 12:16,EEST,414.67755,38.14149,23.93767
Athens,Greece,6/10/2020 9:16,6/10/2020 12:16,EEST,415.0639,38.187077,24.009638
Athens,Greece,6/10/2020 9:17,6/10/2020 12:17,EEST,414.70142,38.21785,24.010439
Athens,Greece,6/10/2020 9:17,6/10/2020 12:17,EEST,415.5998,37.974827,23.493382
Athens,Greece,6/10/2020 9:17,6/10/2020 12:17,EEST,414.49457,38.00486,23.370792
Athens,Greece,6/10/2020 9:17,6/10/2020 12:17,EEST,414.5678,38.04608,23.44909
Athens,Greece,6/10/2020 9:17,6/10/2020 12:17,EEST,414.9233,38.080128,23.564692
Athens,Greece,6/10/2020 9:17,6/10/2020 12:17,EEST,415.2572,38.10857,23.58734
Athens,Greece,6/10/2020 9:17,6/10/2020 12:17,EEST,412.9172,38.16381,23.62488
Athens,Greece,6/10/2020 9:17,6/10/2020 12:17,EEST,412.4355,38.20192,23.678495
Athens,Greece,6/10/2020 9:17,6/10/2020 12:17,EEST,415.22815,38.243126,23.769478
Athens,Greece,6/10/2020 9:17,6/10/2020 12:17,EEST,414.50827,38.27202,23.840479
Athens,Greece,6/10/2020 9:17,6/10/2020 12:17,EEST,414.70203,38.29963,23.811117
Athens,Greece,6/14/2020 7:41,6/14/2020 10:41,EEST,411.75836,37.69414,23.967081
Athens,Greece,6/14/2020 7:41,6/14/2020 10:41,EEST,412.0628,37.707222,24.010057
Athens,Greece,6/14/2020 7:41,6/14/2020 10:41,EEST,413.0795,37.7268,24.049818
Athens,Greece,6/14/2020 7:41,6/14/2020 10:41,EEST,411.91324,37.83013,23.85786
Athens,Greece,6/14/2020 7:41,6/14/2020 10:41,EEST,411.80188,37.83055,23.920122
Athens,Greece,6/14/2020 7:41,6/14/2020 10:41,EEST,411.4835,37.86963,23.98832
Athens,Greece,6/14/2020 7:41,6/14/2020 10:41,EEST,412.24594,37.73495,23.49218
Athens,Greece,6/14/2020 7:41,6/14/2020 10:41,EEST,412.063,37.873734,23.782005
Athens,Greece,6/14/2020 7:41,6/14/2020 10:41,EEST,411.5766,37.908607,23.80643
Athens,Greece,6/14/2020 7:41,6/14/2020 10:41,EEST,411.42282,37.952244,23.88266
Athens,Greece,6/14/2020 7:41,6/14/2020 10:41,EEST,411.97064,37.99306,23.927727
Athens,Greece,6/14/2020 7:41,6/14/2020 10:41,EEST,412.84262,38.0408,23.968428
Athens,Greece,6/14/2020 7:42,6/14/2020 10:42,EEST,413.2304,37.90563,23.457602
Athens,Greece,6/14/2020 7:42,6/14/2020 10:42,EEST,411.85867,37.92077,23.491047
Athens,Greece,6/14/2020 7:42,6/14/2020 10:42,EEST,412.34918,37.968998,23.642529
Athens,Greece,6/14/2020 7:42,6/14/2020 10:42,EEST,411.9023,37.992653,23.703205
Athens,Greece,6/14/2020 7:42,6/14/2020 10:42,EEST,412.27386,38.03866,23.749016
Athens,Greece,6/14/2020 7:42,6/14/2020 10:42,EEST,412.0986,38.082348,23.786055
Athens,Greece,6/14/2020 7:42,6/14/2020 10:42,EEST,411.96664,38.116043,23.879671
Athens,Greece,6/14/2020 7:42,6/14/2020 10:42,EEST,412.36035,38.15877,23.92094
Athens,Greece,6/14/2020 7:42,6/14/2020 10:42,EEST,412.3265,38.198883,23.971754
Athens,Greece,6/14/2020 7:42,6/14/2020 10:42,EEST,412.34985,38.231316,23.990896
Athens,Greece,6/14/2020 7:42,6/14/2020 10:42,EEST,412.15277,38.056957,23.556366
Athens,Greece,6/14/2020 7:42,6/14/2020 10:42,EEST,412.06137,38.084286,23.562366
Athens,Greece,6/14/2020 7:42,6/14/2020 10:42,EEST,412.16107,38.120384,23.637436
Athens,Greece,6/14/2020 7:42,6/14/2020 10:42,EEST,412.33008,38.16602,23.672535
Athens,Greece,6/14/2020 7:42,6/14/2020 10:42,EEST,412.03174,38.20635,23.753622
Athens,Greece,6/14/2020 7:42,6/14/2020 10:42,EEST,412.29797,38.2362,23.824373
Athens,Greece,6/14/2020 7:42,6/14/2020 10:42,EEST,412.0885,38.276436,23.852587
Athens,Greece,6/14/2020 14:11,6/14/2020 17:11,EEST,413.88446,37.743263,23.502563
Athens,Greece,6/14/2020 14:11,6/14/2020 17:11,EEST,412.40442,38.017086,23.329294
Athens,Greece,6/14/2020 14:11,6/14/2020 17:11,EEST,412.08612,37.98989,23.364437
Athens,Greece,6/14/2020 14:11,6/14/2020 17:11,EEST,414.23334,37.915413,23.488178
Athens,Greece,6/14/2020 14:11,6/14/2020 17:11,EEST,412.11502,37.672363,23.98674
Athens,Greece,6/14/2020 14:12,6/14/2020 17:12,EEST,412.3319,38.226505,23.283188
Athens,Greece,6/14/2020 14:12,6/14/2020 17:12,EEST,410.84195,38.17202,23.345942
Athens,Greece,6/14/2020 14:12,6/14/2020 17:12,EEST,412.0566,38.14478,23.39247
Athens,Greece,6/14/2020 14:12,6/14/2020 17:12,EEST,412.24637,38.093193,23.437609
Athens,Greece,6/14/2020 14:12,6/14/2020 17:12,EEST,411.8811,38.071766,23.516499
Athens,Greece,6/14/2020 14:12,6/14/2020 17:12,EEST,411.6667,38.051662,23.587702
Athens,Greece,6/14/2020 14:12,6/14/2020 17:12,EEST,411.39563,37.988132,23.656076
Athens,Greece,6/14/2020 14:12,6/14/2020 17:12,EEST,411.0578,37.949684,23.682663
Athens,Greece,6/14/2020 14:12,6/14/2020 17:12,EEST,412.25793,37.891262,23.856012
Athens,Greece,6/14/2020 14:12,6/14/2020 17:12,EEST,411.09338,37.83703,23.88318
Athens,Greece,6/14/2020 14:12,6/14/2020 17:12,EEST,411.56442,37.810215,23.979681
Athens,Greece,6/14/2020 14:12,6/14/2020 17:12,EEST,412.343,37.7556,24.031563
Athens,Greece,6/14/2020 14:12,6/14/2020 17:12,EEST,411.7166,37.698116,23.983051
Athens,Greece,6/14/2020 14:12,6/14/2020 17:12,EEST,411.3459,38.332924,23.357458
Athens,Greece,6/14/2020 14:12,6/14/2020 17:12,EEST,411.09955,38.29841,23.425116
Athens,Greece,6/14/2020 14:12,6/14/2020 17:12,EEST,411.3814,38.25904,23.481707
Athens,Greece,6/14/2020 14:12,6/14/2020 17:12,EEST,411.93433,38.180073,23.529724
Athens,Greece,6/14/2020 14:12,6/14/2020 17:12,EEST,411.75473,38.075336,23.675676
Athens,Greece,6/14/2020 14:12,6/14/2020 17:12,EEST,411.33273,38.08365,23.739384
Athens,Greece,6/14/2020 14:12,6/14/2020 17:12,EEST,411.11188,37.99906,23.860895
Athens,Greece,6/14/2020 14:12,6/14/2020 17:12,EEST,411.1961,37.97822,23.939404
Athens,Greece,6/14/2020 14:12,6/14/2020 17:12,EEST,411.0396,37.94931,23.95499
Athens,Greece,6/14/2020 14:12,6/14/2020 17:12,EEST,411.07584,38.307217,23.65179
Athens,Greece,6/14/2020 14:12,6/14/2020 17:12,EEST,414.20898,38.14091,23.922812
Athens,Greece,6/14/2020 14:12,6/14/2020 17:12,EEST,412.90723,38.156376,23.979332
Athens,Greece,8/15/2020 13:50,8/15/2020 16:50,EEST,409.4828,37.748596,23.491817
Athens,Greece,8/15/2020 13:50,8/15/2020 16:50,EEST,409.24493,37.72023,23.488533
Athens,Greece,8/15/2020 13:50,8/15/2020 16:50,EEST,409.9564,38.006332,23.363684
Athens,Greece,8/15/2020 13:50,8/15/2020 16:50,EEST,410.3876,37.96554,23.498476
Athens,Greece,8/15/2020 13:50,8/15/2020 16:50,EEST,410.59644,37.914646,23.48204
Athens,Greece,8/15/2020 13:51,8/15/2020 16:51,EEST,409.44727,38.02011,23.315056
Athens,Greece,8/15/2020 13:51,8/15/2020 16:51,EEST,409.43542,38.014164,23.385674
Athens,Greece,8/15/2020 13:51,8/15/2020 16:51,EEST,409.96298,37.96595,23.5109
Athens,Greece,8/15/2020 13:51,8/15/2020 16:51,EEST,408.96133,37.94228,23.516678
Athens,Greece,8/15/2020 13:51,8/15/2020 16:51,EEST,408.1695,38.274643,23.338175
Athens,Greece,8/15/2020 13:51,8/15/2020 16:51,EEST,407.9923,38.251537,23.402052
Athens,Greece,8/15/2020 13:51,8/15/2020 16:51,EEST,408.57278,38.273693,23.443754
Athens,Greece,8/15/2020 13:51,8/15/2020 16:51,EEST,408.47067,38.21465,23.487871
Athens,Greece,8/15/2020 13:51,8/15/2020 16:51,EEST,409.04684,38.08671,23.710938
Athens,Greece,8/15/2020 13:51,8/15/2020 16:51,EEST,409.0936,38.09336,23.757462
Athens,Greece,8/15/2020 13:51,8/15/2020 16:51,EEST,408.32996,37.992138,23.89669
Athens,Greece,8/15/2020 13:51,8/15/2020 16:51,EEST,408.92285,37.95231,23.943085
Athens,Greece,8/15/2020 13:51,8/15/2020 16:51,EEST,409.1689,37.88437,23.989506
Athens,Greece,8/19/2020 12:16,8/19/2020 15:16,EEST,409.80588,37.74331,23.49177
Athens,Greece,8/19/2020 12:16,8/19/2020 15:16,EEST,409.80978,37.723625,23.497385
Athens,Greece,8/19/2020 12:16,8/19/2020 15:16,EEST,410.081,38.028515,23.31221
Athens,Greece,8/19/2020 12:16,8/19/2020 15:16,EEST,410.24115,37.995457,23.358896
Athens,Greece,8/19/2020 12:16,8/19/2020 15:16,EEST,410.3561,37.913933,23.478956
Athens,Greece,8/19/2020 12:17,8/19/2020 15:17,EEST,408.2579,38.05641,23.375032
Athens,Greece,8/19/2020 12:17,8/19/2020 15:17,EEST,409.61755,38.03998,23.446362
Athens,Greece,8/19/2020 12:17,8/19/2020 15:17,EEST,410.61874,37.992706,23.658747
Athens,Greece,8/19/2020 12:17,8/19/2020 15:17,EEST,409.99637,37.960327,23.703089
Athens,Greece,8/19/2020 12:17,8/19/2020 15:17,EEST,409.85217,37.916,23.740013
Athens,Greece,8/19/2020 12:17,8/19/2020 15:17,EEST,409.78534,37.8678,23.813719
Athens,Greece,8/19/2020 12:17,8/19/2020 15:17,EEST,409.16208,37.839104,23.856205
Athens,Greece,8/19/2020 12:17,8/19/2020 15:17,EEST,408.7254,37.80747,23.933788
Athens,Greece,8/19/2020 12:17,8/19/2020 15:17,EEST,409.47562,37.762333,23.965395
Athens,Greece,8/19/2020 12:17,8/19/2020 15:17,EEST,409.1397,37.71441,24.013166
Athens,Greece,8/19/2020 12:17,8/19/2020 15:17,EEST,409.41595,37.96576,23.86576
Athens,Greece,8/19/2020 12:17,8/19/2020 15:17,EEST,408.91614,37.93563,23.918615
Athens,Greece,8/19/2020 12:17,8/19/2020 15:17,EEST,408.7013,37.906204,23.983238
Athens,Greece,8/19/2020 12:17,8/19/2020 15:17,EEST,409.00314,37.82078,24.018724
Athens,Greece,8/19/2020 12:17,8/19/2020 15:17,EEST,408.99008,37.770996,24.072878
Athens,Greece,10/17/2020 12:58,10/17/2020 15:58,EEST,410.50095,38.279175,23.298532
Athens,Greece,10/25/2020 9:49,10/25/2020 11:49,EET,412.22556,38.01418,23.33549
Athens,Greece,10/25/2020 9:50,10/25/2020 11:50,EET,412.91638,37.987026,23.380272
Athens,Greece,10/25/2020 9:50,10/25/2020 11:50,EET,412.34113,37.912045,23.434063
Athens,Greece,10/25/2020 9:50,10/25/2020 11:50,EET,410.77325,38.225075,23.324295
Athens,Greece,10/25/2020 9:50,10/25/2020 11:50,EET,412.3085,38.167366,23.355167
Athens,Greece,10/25/2020 9:50,10/25/2020 11:50,EET,411.93802,38.13408,23.422586
Athens,Greece,10/25/2020 9:50,10/25/2020 11:50,EET,412.86566,38.089535,23.478615
Athens,Greece,10/25/2020 9:50,10/25/2020 11:50,EET,412.79388,38.07311,23.563816
Athens,Greece,10/25/2020 9:50,10/25/2020 11:50,EET,413.01996,38.044235,23.65017
Athens,Greece,10/25/2020 9:50,10/25/2020 11:50,EET,412.4314,37.977116,23.665703
Athens,Greece,10/25/2020 9:50,10/25/2020 11:50,EET,412.77335,37.95479,23.740664
Athens,Greece,10/25/2020 9:50,10/25/2020 11:50,EET,411.09763,37.90174,23.798111
Athens,Greece,10/25/2020 9:50,10/25/2020 11:50,EET,412.96298,37.80901,23.984314
Athens,Greece,10/25/2020 9:50,10/25/2020 11:50,EET,411.6663,38.32019,23.425797
Athens,Greece,10/25/2020 9:50,10/25/2020 11:50,EET,411.45505,38.287487,23.486982
Athens,Greece,10/25/2020 9:50,10/25/2020 11:50,EET,411.79105,38.24777,23.549297
Athens,Greece,10/25/2020 9:50,10/25/2020 11:50,EET,411.73795,38.1953,23.603025
Athens,Greece,10/25/2020 9:50,10/25/2020 11:50,EET,411.9971,38.169815,23.669186
Athens,Greece,10/25/2020 9:50,10/25/2020 11:50,EET,413.2205,38.08965,23.722477
Athens,Greece,10/25/2020 9:50,10/25/2020 11:50,EET,412.83884,38.108616,23.789606
Athens,Greece,10/25/2020 9:50,10/25/2020 11:50,EET,412.54852,38.030415,23.84284
Athens,Greece,10/25/2020 9:50,10/25/2020 11:50,EET,413.00262,38.014828,23.88746
Athens,Greece,10/25/2020 9:50,10/25/2020 11:50,EET,411.22098,37.932587,23.977015
Athens,Greece,10/25/2020 9:51,10/25/2020 11:51,EET,411.37817,37.905697,23.997864
Athens,Greece,12/23/2020 10:24,12/23/2020 12:24,EET,410.2427,38.168575,23.295322
Athens,Greece,12/23/2020 10:24,12/23/2020 12:24,EET,416.5941,38.119907,23.297045
Athens,Greece,12/23/2020 10:24,12/23/2020 12:24,EET,415.34497,38.061695,23.280775
Athens,Greece,12/23/2020 10:24,12/23/2020 12:24,EET,415.31165,38.02715,23.322853
Athens,Greece,12/23/2020 10:24,12/23/2020 12:24,EET,414.99185,38.00334,23.400736
Athens,Greece,12/23/2020 10:24,12/23/2020 12:24,EET,415.4881,37.958336,23.561129
Athens,Greece,12/23/2020 10:24,12/23/2020 12:24,EET,415.65356,37.93325,23.560162
Athens,Greece,12/23/2020 10:24,12/23/2020 12:24,EET,414.7509,37.86798,23.766954
Athens,Greece,12/23/2020 10:24,12/23/2020 12:24,EET,416.09827,37.83868,23.796917
Athens,Greece,12/23/2020 10:24,12/23/2020 12:24,EET,412.19022,37.724518,23.927305
Athens,Greece,12/23/2020 10:24,12/23/2020 12:24,EET,413.28003,37.69892,23.967604
Athens,Greece,12/23/2020 10:24,12/23/2020 12:24,EET,414.61514,38.240486,23.279549
Athens,Greece,12/23/2020 10:24,12/23/2020 12:24,EET,414.34717,38.202232,23.342358
Athens,Greece,12/23/2020 10:24,12/23/2020 12:24,EET,414.96555,38.158585,23.399158
Athens,Greece,12/23/2020 10:24,12/23/2020 12:24,EET,413.9655,38.116425,23.462433
Athens,Greece,12/23/2020 10:24,12/23/2020 12:24,EET,416.2995,38.081238,23.525993
Athens,Greece,12/23/2020 10:24,12/23/2020 12:24,EET,416.09143,38.059387,23.606482
Athens,Greece,12/23/2020 10:24,12/23/2020 12:24,EET,416.17938,38.004284,23.659708
Athens,Greece,12/23/2020 10:24,12/23/2020 12:24,EET,415.95245,37.97281,23.719006
Athens,Greece,12/23/2020 10:24,12/23/2020 12:24,EET,415.3734,37.92481,23.75639
Athens,Greece,12/23/2020 10:24,12/23/2020 12:24,EET,415.2012,37.87762,23.813936
Athens,Greece,12/23/2020 10:24,12/23/2020 12:24,EET,414.8609,37.83273,23.859808
Athens,Greece,12/23/2020 10:24,12/23/2020 12:24,EET,411.88638,37.824303,24.021112
Athens,Greece,12/23/2020 10:24,12/23/2020 12:24,EET,412.22052,37.793205,24.053288
Athens,Greece,12/23/2020 10:24,12/23/2020 12:24,EET,414.89197,38.31279,23.518278
Athens,Greece,12/23/2020 10:24,12/23/2020 12:24,EET,415.00998,38.26791,23.586575
Athens,Greece,12/23/2020 10:25,12/23/2020 12:25,EET,413.837,38.23411,23.642633
Athens,Greece,12/23/2020 10:25,12/23/2020 12:25,EET,412.67328,38.21111,23.703518
Athens,Greece,12/23/2020 10:25,12/23/2020 12:25,EET,415.08426,38.15817,23.770317
Athens,Greece,12/23/2020 10:25,12/23/2020 12:25,EET,414.95346,38.10077,23.823755
Athens,Greece,12/23/2020 10:25,12/23/2020 12:25,EET,413.74634,38.07276,23.886627
Athens,Greece,12/23/2020 10:25,12/23/2020 12:25,EET,415.06985,38.02622,23.951414
Athens,Greece,12/23/2020 10:25,12/23/2020 12:25,EET,415.41956,37.97656,23.991367
Athens,Greece,12/23/2020 10:25,12/23/2020 12:25,EET,415.52548,38.30493,23.806227
Athens,Greece,12/23/2020 10:25,12/23/2020 12:25,EET,414.63754,38.255352,23.874361
Athens,Greece,12/23/2020 10:25,12/23/2020 12:25,EET,414.31213,38.231483,23.934462
Athens,Greece,12/23/2020 10:25,12/23/2020 12:25,EET,412.6141,38.197243,23.993753
Athens,Greece,12/23/2020 10:25,12/23/2020 12:25,EET,414.069,38.18139,24.041883
Athens,Greece,12/27/2020 8:50,12/27/2020 10:50,EET,412.1454,37.962593,23.764637
Athens,Greece,12/27/2020 8:50,12/27/2020 10:50,EET,413.28168,37.90051,23.835264
Athens,Greece,12/27/2020 8:50,12/27/2020 10:50,EET,414.29755,37.857517,23.86065
Athens,Greece,12/27/2020 8:50,12/27/2020 10:50,EET,413.9873,37.830185,23.931358
Athens,Greece,12/27/2020 8:50,12/27/2020 10:50,EET,414.87964,37.77217,23.97819
Athens,Greece,12/27/2020 8:50,12/27/2020 10:50,EET,415.7801,37.722572,23.994223
Athens,Greece,12/27/2020 8:51,12/27/2020 10:51,EET,411.82108,38.04945,23.746279
Athens,Greece,12/27/2020 8:51,12/27/2020 10:51,EET,412.26215,38.012985,23.849049
Athens,Greece,12/27/2020 8:51,12/27/2020 10:51,EET,413.15576,37.962326,23.987555
Athens,Greece,12/27/2020 8:51,12/27/2020 10:51,EET,413.52206,37.90781,23.997353
Athens,Greece,12/27/2020 8:51,12/27/2020 10:51,EET,412.1664,38.033302,23.972313
Athens,Greece,12/27/2020 8:51,12/27/2020 10:51,EET,409.25815,38.028126,23.998917
Atlanta,USA,5/28/2020 20:56,5/28/2020 16:56,EDT,416.13455,33.896805,-84.06262
Atlanta,USA,5/28/2020 20:56,5/28/2020 16:56,EDT,415.81375,33.912663,-84.00339
Atlanta,USA,5/28/2020 20:56,5/28/2020 16:56,EDT,413.8459,33.769867,-84.376434
Atlanta,USA,5/28/2020 20:57,5/28/2020 16:57,EDT,416.16885,33.861774,-84.34912
Atlanta,USA,6/13/2020 14:37,6/13/2020 10:37,EDT,411.18283,33.699436,-84.82186
Atlanta,USA,6/13/2020 14:37,6/13/2020 10:37,EDT,411.70447,33.74351,-84.769264
Atlanta,USA,6/13/2020 14:37,6/13/2020 10:37,EDT,410.77652,33.787624,-84.710335
Atlanta,USA,6/13/2020 14:37,6/13/2020 10:37,EDT,411.21872,33.83628,-84.65929
Atlanta,USA,6/13/2020 14:37,6/13/2020 10:37,EDT,411.57626,33.85406,-84.604225
Atlanta,USA,6/13/2020 14:37,6/13/2020 10:37,EDT,410.6364,33.888454,-84.567116
Atlanta,USA,6/13/2020 14:37,6/13/2020 10:37,EDT,412.12567,33.64737,-84.803505
Atlanta,USA,6/13/2020 14:37,6/13/2020 10:37,EDT,411.59457,33.68615,-84.75062
Atlanta,USA,6/13/2020 14:37,6/13/2020 10:37,EDT,411.877,33.726856,-84.69209
Atlanta,USA,6/13/2020 14:37,6/13/2020 10:37,EDT,411.8239,33.77393,-84.64226
Atlanta,USA,6/13/2020 14:37,6/13/2020 10:37,EDT,412.06845,33.821915,-84.58781
Atlanta,USA,6/13/2020 14:37,6/13/2020 10:37,EDT,412.19406,33.85352,-84.53579
Atlanta,USA,6/13/2020 14:37,6/13/2020 10:37,EDT,411.55695,33.890446,-84.4739
Atlanta,USA,6/13/2020 14:37,6/13/2020 10:37,EDT,411.94336,33.93272,-84.42182
Atlanta,USA,6/13/2020 14:37,6/13/2020 10:37,EDT,410.73947,33.964123,-84.353584
Atlanta,USA,6/13/2020 14:37,6/13/2020 10:37,EDT,411.5893,34.019,-84.306725
Atlanta,USA,6/13/2020 14:37,6/13/2020 10:37,EDT,411.6176,34.058285,-84.25136
Atlanta,USA,6/13/2020 14:37,6/13/2020 10:37,EDT,410.05933,34.08759,-84.199776
Atlanta,USA,6/13/2020 14:38,6/13/2020 10:38,EDT,411.35693,33.409573,-84.786476
Atlanta,USA,6/13/2020 14:38,6/13/2020 10:38,EDT,411.65094,33.454613,-84.73871
Atlanta,USA,6/13/2020 14:38,6/13/2020 10:38,EDT,411.6665,33.50246,-84.692444
Atlanta,USA,6/13/2020 14:38,6/13/2020 10:38,EDT,411.46683,33.53936,-84.6278
Atlanta,USA,6/13/2020 14:38,6/13/2020 10:38,EDT,411.20074,33.58632,-84.57289
Atlanta,USA,6/13/2020 14:38,6/13/2020 10:38,EDT,411.6323,33.627743,-84.51645
Atlanta,USA,6/13/2020 14:38,6/13/2020 10:38,EDT,411.02405,33.670643,-84.46132
Atlanta,USA,6/13/2020 14:38,6/13/2020 10:38,EDT,411.45758,33.714336,-84.41185
Atlanta,USA,6/13/2020 14:38,6/13/2020 10:38,EDT,411.29913,33.756874,-84.355515
Atlanta,USA,6/13/2020 14:38,6/13/2020 10:38,EDT,411.77856,33.801353,-84.299866
Atlanta,USA,6/13/2020 14:38,6/13/2020 10:38,EDT,411.70837,33.84446,-84.25124
Atlanta,USA,6/13/2020 14:38,6/13/2020 10:38,EDT,411.5999,33.88776,-84.19763
Atlanta,USA,6/13/2020 14:38,6/13/2020 10:38,EDT,411.57117,33.92881,-84.14026
Atlanta,USA,6/13/2020 14:38,6/13/2020 10:38,EDT,411.73022,33.97322,-84.086815
Atlanta,USA,6/13/2020 14:38,6/13/2020 10:38,EDT,411.8759,34.017796,-84.03131
Atlanta,USA,6/13/2020 14:38,6/13/2020 10:38,EDT,411.8046,34.037666,-83.97232
Atlanta,USA,6/13/2020 14:38,6/13/2020 10:38,EDT,411.4475,33.40529,-84.67561
Atlanta,USA,6/13/2020 14:38,6/13/2020 10:38,EDT,411.09625,33.449657,-84.616104
Atlanta,USA,6/13/2020 14:38,6/13/2020 10:38,EDT,411.06854,33.49378,-84.562065
Atlanta,USA,6/13/2020 14:38,6/13/2020 10:38,EDT,411.16708,33.537807,-84.51141
Atlanta,USA,6/13/2020 14:38,6/13/2020 10:38,EDT,411.27786,33.579155,-84.45714
Atlanta,USA,6/13/2020 14:38,6/13/2020 10:38,EDT,411.2616,33.6232,-84.407005
Atlanta,USA,6/13/2020 14:38,6/13/2020 10:38,EDT,411.11267,33.667164,-84.34938
Atlanta,USA,6/13/2020 14:38,6/13/2020 10:38,EDT,411.05823,33.703354,-84.30488
Atlanta,USA,6/13/2020 14:38,6/13/2020 10:38,EDT,411.14325,33.753292,-84.246925
Atlanta,USA,6/13/2020 14:38,6/13/2020 10:38,EDT,411.42386,33.797127,-84.18927
Atlanta,USA,6/13/2020 14:38,6/13/2020 10:38,EDT,411.56226,33.84039,-84.134926
Atlanta,USA,6/13/2020 14:38,6/13/2020 10:38,EDT,411.40033,33.88355,-84.08124
Atlanta,USA,6/13/2020 14:38,6/13/2020 10:38,EDT,411.663,33.92666,-84.02745
Atlanta,USA,6/13/2020 14:39,6/13/2020 10:39,EDT,411.79193,33.969936,-83.97357
Atlanta,USA,7/4/2020 14:04,7/4/2020 10:04,EDT,413.1628,33.64046,-84.75337
Atlanta,USA,7/4/2020 14:04,7/4/2020 10:04,EDT,413.76038,33.615448,-84.66324
Atlanta,USA,7/4/2020 14:04,7/4/2020 10:04,EDT,413.1449,33.549797,-84.635605
Atlanta,USA,7/4/2020 14:04,7/4/2020 10:04,EDT,412.765,33.50897,-84.62916
Atlanta,USA,7/4/2020 14:04,7/4/2020 10:04,EDT,412.74176,33.463318,-84.654274
Atlanta,USA,7/4/2020 14:05,7/4/2020 10:05,EDT,412.56287,33.838634,-84.76353
Atlanta,USA,7/4/2020 14:05,7/4/2020 10:05,EDT,410.70135,33.808796,-84.721
